profile,patients,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30,t31,t32,t33,t34,t35,t36,t37,t38,t39,t40,t41,t42,t43,t44,t45,t46,t47,t48,t49,t50,t51,t52,t53,t54,t55,t56,t57,t58,t59,t60,t61,t62,t63,t64,t65,t66,t67,t68,t69,t70,t71,t72,t73,t74,t75,t76,t77,t78,t79,t80,t81,t82,t83,t84,t85,t86,t87,t88,t89,t90,m11,m22,m33,m44,m55,m66,inff
1,493,2,8,9,6,6,5,6,6,10,7,7,4,7,5,5,4,5,9,3,7,6,7,4,6,4,4,6,4,3,4,9,3,3,8,6,5,8,6,9,7,6,3,10,6,4,4,4,4,7,8,2,3,6,2,8,5,5,6,0,7,6,3,7,5,7,4,5,8,4,4,7,3,7,3,5,3,2,7,4,10,7,6,5,7,3,3,7,10,4,4,0,1,0,0,1,0,0
2,493,4,6,9,8,6,5,3,5,7,6,9,3,10,8,3,7,5,5,5,4,10,3,5,6,2,5,8,1,7,7,1,6,4,3,5,7,5,2,8,3,5,6,6,6,9,5,3,2,4,6,7,8,6,5,2,10,4,7,6,5,6,2,7,5,6,7,10,6,5,2,7,6,5,8,3,11,5,6,5,8,2,8,12,2,2,3,7,1,5,3,0,1,0,0,1,0,0
3,493,7,13,4,4,9,2,7,2,7,4,8,3,2,5,5,9,5,6,1,8,7,4,3,6,1,5,8,9,3,5,3,6,8,5,5,4,2,8,7,5,5,8,3,4,3,7,7,8,2,8,7,4,4,10,9,5,5,4,13,7,2,7,4,2,4,6,2,7,7,7,6,11,6,5,5,6,9,6,5,3,7,4,5,5,5,3,4,3,6,3,0,1,0,0,1,0,0
4,493,9,4,1,5,6,4,6,4,11,7,10,3,4,7,12,7,6,6,5,5,10,2,2,5,5,4,8,6,7,8,5,4,8,3,6,9,4,3,4,5,7,4,6,6,3,5,4,3,3,3,4,3,3,8,9,4,4,6,1,7,3,4,4,6,5,6,7,11,4,4,5,5,6,5,3,2,7,10,6,5,6,5,6,6,10,8,6,8,2,5,0,1,0,0,1,0,0
5,493,3,7,1,3,10,2,1,4,2,5,4,5,6,2,6,3,5,10,4,12,4,5,4,5,9,10,7,5,8,9,6,3,6,4,6,3,5,6,4,1,9,5,6,5,5,10,4,6,7,4,7,5,2,4,4,3,4,6,3,4,9,7,4,1,9,9,7,4,10,5,9,6,7,5,5,8,6,7,4,8,9,4,5,7,5,8,4,4,4,5,0,1,0,0,1,0,0
6,493,13,7,9,6,10,12,8,13,8,15,7,16,7,5,7,16,8,11,8,16,10,16,11,7,10,7,4,10,6,7,6,9,8,5,7,4,3,11,5,5,6,2,9,1,3,6,6,5,3,6,4,7,4,11,6,4,6,5,3,4,2,2,1,1,7,2,2,1,5,2,2,1,1,0,1,1,1,1,0,2,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
7,493,8,14,12,9,9,12,7,9,15,7,13,7,11,12,6,13,9,15,7,5,15,5,10,7,7,7,2,11,10,6,3,11,4,13,15,5,4,6,4,4,5,6,2,7,8,2,4,7,3,4,2,3,6,6,8,7,5,4,4,4,4,3,2,4,1,4,1,3,3,5,0,2,2,1,1,1,2,0,0,3,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8,493,10,6,14,6,12,11,11,5,6,11,14,9,9,14,6,13,10,5,12,8,6,12,8,8,6,5,10,5,2,2,8,3,11,12,4,5,3,8,6,6,5,5,7,6,6,6,8,8,7,6,2,9,3,4,4,5,3,2,1,5,6,4,9,5,5,2,2,5,0,4,2,0,3,1,4,1,2,3,3,2,1,0,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0
9,493,13,5,10,11,11,11,8,4,14,8,13,11,14,8,7,13,8,9,6,9,8,3,6,14,10,11,6,9,8,4,6,7,8,10,13,11,8,12,10,4,2,7,5,12,6,8,3,5,4,4,4,0,2,1,3,2,4,2,5,0,7,4,3,3,2,4,2,1,1,1,2,5,1,3,3,2,2,0,2,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
10,493,14,8,17,5,8,14,12,14,8,10,9,5,9,4,13,7,11,14,2,11,11,11,8,9,8,9,10,2,6,7,9,4,6,6,4,1,8,8,7,2,8,10,7,4,6,8,7,6,4,5,1,3,6,6,1,5,4,4,6,3,5,5,3,5,3,2,1,2,0,3,2,3,1,1,2,2,4,5,1,2,0,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0
11,493,14,13,21,9,8,11,10,8,8,12,9,7,10,3,9,6,5,11,10,10,9,9,6,11,7,12,3,4,8,11,6,9,3,7,10,2,6,6,5,14,6,7,6,2,6,5,9,5,7,4,5,2,3,4,9,4,6,5,2,6,6,2,2,5,2,2,0,4,4,1,4,0,2,0,0,0,4,1,2,1,0,1,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0
12,493,12,8,21,9,12,10,7,14,5,10,7,9,9,8,9,11,13,5,6,11,7,9,12,9,7,10,11,6,4,10,11,11,5,7,4,10,7,7,10,3,9,9,7,0,3,8,5,6,1,7,4,5,4,3,3,2,3,2,6,3,5,4,2,3,1,2,5,2,0,3,3,1,1,0,1,2,1,0,3,0,3,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
13,493,11,10,7,12,7,14,7,7,10,14,14,14,6,16,7,14,13,8,10,9,12,10,11,8,11,8,8,5,4,6,9,6,3,7,9,7,5,9,5,5,5,8,3,6,7,2,5,3,4,4,4,2,4,3,3,6,2,1,4,4,4,2,3,4,3,5,1,2,3,3,5,2,1,4,0,2,1,2,3,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14,493,13,10,15,10,12,5,11,8,9,11,9,10,9,10,9,6,9,17,4,7,9,6,6,10,9,9,12,9,4,9,6,5,6,6,6,9,7,6,6,5,7,4,10,6,6,6,6,5,5,5,4,9,6,2,3,1,3,6,2,3,2,4,4,1,4,7,4,2,1,4,3,1,3,3,0,1,1,1,1,0,0,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0
15,493,8,18,6,9,17,11,11,13,12,8,5,5,15,6,10,10,7,15,9,5,8,10,12,9,7,6,10,13,4,5,5,7,3,12,7,10,7,4,3,4,9,8,5,6,5,4,8,5,9,2,4,3,5,4,4,2,2,1,2,3,0,3,4,7,1,4,2,1,5,3,1,2,3,3,2,2,1,1,3,3,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,494,2,9,6,3,3,6,3,5,4,7,2,3,4,6,4,5,10,7,6,9,3,7,5,10,3,3,7,4,6,5,4,5,4,5,9,9,5,1,9,7,1,4,5,8,3,5,8,8,4,6,4,4,8,7,5,5,7,1,4,5,1,5,8,4,5,6,8,4,5,6,9,5,6,9,10,3,6,9,4,10,4,6,4,11,6,3,6,8,2,4,0,1,0,0,1,0,0
2,494,3,6,7,7,8,10,4,7,6,7,2,1,3,8,4,6,4,8,3,3,5,6,4,3,4,6,3,6,6,5,3,4,6,6,8,3,6,2,5,10,2,5,4,8,9,5,7,4,5,2,8,7,5,7,13,4,8,6,9,4,5,2,7,7,7,6,13,4,3,3,5,6,9,2,7,2,8,7,1,6,5,4,7,1,7,8,3,10,4,5,0,1,0,0,1,0,0
3,494,5,7,5,4,4,3,7,6,5,6,10,4,2,0,3,6,5,4,4,3,7,5,7,10,5,3,3,8,8,7,9,4,8,5,9,5,5,5,5,7,4,6,6,4,7,3,4,5,9,5,8,4,6,6,4,7,3,7,5,10,5,7,5,3,4,4,3,6,2,6,13,4,5,6,4,4,8,11,6,3,7,7,5,8,2,7,5,4,7,2,0,1,0,0,1,0,0
4,494,4,4,7,8,9,9,2,7,3,4,4,5,7,4,9,4,4,4,1,6,3,7,6,7,5,5,3,9,1,6,5,3,6,2,6,5,6,4,6,11,6,5,6,7,5,4,4,2,7,4,5,7,3,4,10,7,3,2,4,7,7,5,5,6,3,9,8,2,2,4,9,11,6,8,5,10,6,2,6,7,8,7,4,6,5,6,4,9,6,5,0,1,0,0,1,0,0
5,494,5,4,3,3,5,9,2,4,8,3,4,8,5,3,5,2,7,6,2,11,5,4,10,4,5,10,8,3,3,7,6,3,3,6,6,6,2,7,3,8,6,4,2,3,10,5,8,5,5,7,8,5,4,3,4,2,10,5,4,4,7,5,8,7,7,5,10,3,4,7,7,5,4,10,4,6,7,3,3,11,6,2,8,8,9,4,6,3,6,7,0,1,0,0,1,0,0
6,494,12,16,13,12,8,18,13,6,13,9,19,14,9,6,11,9,10,9,7,7,8,8,12,6,8,5,9,5,6,6,6,9,6,6,8,8,6,7,8,8,3,4,5,6,5,5,4,7,3,2,5,2,8,2,3,7,4,6,3,2,2,3,2,4,1,3,2,1,3,1,4,2,2,0,3,2,1,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7,494,16,11,10,8,14,13,13,9,11,7,6,14,8,7,6,8,8,8,9,9,12,7,8,9,9,9,7,6,9,6,3,7,1,6,9,6,3,5,10,4,7,7,4,7,10,7,3,6,7,4,4,4,5,9,6,2,1,6,7,4,3,2,2,2,4,1,4,0,1,4,5,2,2,0,1,3,1,4,2,1,1,1,3,1,0,3,0,0,0,0,0,0,0,0,0,0,0
8,494,12,12,9,11,11,10,18,13,10,5,10,10,13,5,5,10,10,14,6,10,5,11,4,9,9,7,11,5,11,8,7,4,9,5,6,4,8,9,8,6,5,4,9,3,7,7,5,4,4,1,3,3,0,4,4,3,8,3,4,5,2,5,0,5,6,2,4,5,3,2,3,3,3,3,3,1,0,1,1,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9,494,10,8,5,14,6,9,11,5,12,11,7,13,12,9,9,8,4,8,14,11,5,6,11,7,10,8,9,8,9,7,8,7,7,9,10,5,10,7,7,6,7,6,6,11,4,5,5,4,7,2,9,4,5,3,3,3,5,6,5,3,1,1,3,3,6,0,4,6,2,2,2,1,0,3,3,3,3,1,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10,494,11,9,12,12,14,12,11,9,7,11,5,13,7,8,8,11,9,6,9,9,2,6,9,8,11,8,7,7,5,10,10,6,8,3,7,4,5,6,8,10,3,7,6,5,5,9,8,6,8,6,4,5,4,7,5,8,5,2,6,3,4,4,3,3,3,0,2,2,2,2,1,0,2,5,3,2,2,0,1,1,0,1,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0
11,494,12,16,10,10,13,13,12,11,8,14,9,10,13,13,6,4,8,6,14,10,14,4,12,4,10,5,10,5,8,8,4,7,8,11,6,8,9,7,2,4,5,6,4,4,6,5,4,4,7,7,3,3,4,5,4,5,4,0,3,3,3,5,4,1,5,1,4,2,2,0,1,2,3,4,2,2,1,2,1,2,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
12,494,11,10,14,12,11,14,13,10,16,11,12,8,8,13,9,5,6,6,13,8,11,5,8,8,9,7,9,8,7,5,5,7,7,4,4,3,4,6,4,4,6,6,6,2,5,9,2,7,6,4,6,6,4,5,9,4,5,2,3,1,3,5,3,2,3,5,4,3,2,5,2,3,4,2,1,1,2,1,0,2,1,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
13,494,8,10,7,12,10,11,13,11,7,10,8,6,9,7,6,8,6,9,10,3,11,7,12,10,5,8,8,8,6,11,7,6,6,8,9,3,1,12,7,11,8,4,5,5,7,9,6,9,7,10,3,4,5,3,6,4,4,4,3,3,3,4,4,2,1,8,0,1,3,2,1,5,1,3,5,2,3,1,1,1,0,3,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0
14,494,10,15,8,12,12,7,12,10,13,9,10,12,8,6,8,11,7,11,7,8,12,9,6,4,7,15,7,9,7,7,7,3,9,3,9,11,3,13,5,6,6,5,7,6,7,5,4,2,10,4,5,3,7,9,3,5,5,0,1,2,1,7,2,5,2,4,4,3,1,1,4,3,2,2,0,2,3,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0
15,494,11,11,9,14,12,8,20,10,15,10,9,6,13,8,11,6,10,11,9,6,13,7,11,13,4,10,6,10,8,11,6,8,8,8,5,1,5,8,4,6,10,5,2,7,5,5,5,4,4,5,3,2,5,5,4,5,6,4,1,0,5,4,5,3,3,2,1,2,5,1,2,1,3,1,2,0,1,0,1,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1,495,8,6,8,5,5,3,4,8,6,4,7,7,5,7,5,8,2,5,3,3,4,8,7,8,7,5,4,8,4,6,8,4,4,3,7,4,10,5,5,6,11,3,9,6,5,4,8,3,2,3,2,7,4,3,6,4,1,5,6,4,5,9,6,6,7,6,6,7,5,7,3,5,5,4,2,5,6,2,4,4,7,7,7,5,10,4,6,8,6,9,0,1,0,0,1,0,0
2,495,5,5,4,4,9,7,5,6,6,7,8,6,3,7,5,6,4,4,5,7,4,14,4,3,3,5,4,4,5,5,6,1,3,3,2,3,3,6,11,11,4,2,7,7,11,4,9,3,2,3,7,5,4,3,7,6,6,8,6,1,5,6,6,6,6,7,4,5,3,3,6,7,8,4,9,3,7,7,5,7,11,7,3,6,5,3,9,2,7,10,0,1,0,0,1,0,0
3,495,5,6,3,8,7,2,3,12,9,6,3,8,6,5,5,9,10,3,7,10,11,6,6,7,8,4,6,7,7,12,5,9,4,6,6,9,8,10,5,5,7,5,1,5,4,4,4,3,4,2,2,8,1,6,4,8,3,7,5,5,4,3,5,4,2,3,6,8,1,2,1,4,6,7,6,5,7,5,4,3,13,7,5,3,2,7,7,4,2,3,0,1,0,0,1,0,0
4,495,3,6,8,4,11,5,6,5,3,6,2,2,4,3,7,6,6,3,6,4,9,4,6,3,7,7,6,8,5,6,7,7,8,2,5,5,3,1,5,4,4,3,4,4,5,7,11,6,7,8,10,7,4,5,5,7,4,10,0,5,9,4,7,9,5,8,7,3,8,2,1,4,9,7,5,5,2,5,9,6,6,4,5,9,6,5,7,6,2,6,0,1,0,0,1,0,0
5,495,7,8,8,7,9,3,4,3,8,6,7,2,7,10,9,7,5,2,6,6,6,6,9,5,8,2,4,7,3,6,9,8,7,4,5,6,2,7,2,5,6,2,5,5,8,6,10,7,1,10,12,2,5,5,7,1,8,4,3,8,4,4,5,4,3,6,6,5,3,4,6,6,7,2,7,3,4,2,4,5,8,8,5,6,3,3,4,7,7,4,0,1,0,0,1,0,0
6,495,10,5,14,11,11,16,5,9,14,12,12,7,9,9,9,8,13,5,18,12,2,10,14,5,9,8,13,11,6,5,7,4,4,4,9,5,6,2,8,2,5,6,9,5,2,4,3,6,4,9,2,3,4,4,1,4,9,2,4,1,7,3,5,2,6,5,7,2,1,1,4,1,0,2,3,4,2,0,0,2,0,1,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0
7,495,6,12,9,11,12,6,9,8,10,7,7,9,8,11,5,7,11,11,9,9,11,4,15,5,9,2,5,6,9,9,10,5,3,11,6,8,4,8,6,10,9,8,6,8,9,7,7,8,10,3,5,4,6,4,6,2,2,7,4,5,3,2,4,3,5,6,4,3,2,1,2,0,1,2,3,1,0,1,2,1,4,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0
8,495,18,10,21,11,10,12,8,12,10,9,8,8,9,5,6,10,5,9,10,7,7,7,11,2,7,11,5,5,4,13,2,11,5,6,10,6,8,4,3,5,10,6,4,4,6,3,5,10,6,6,5,1,5,5,8,2,4,5,4,2,2,3,3,5,1,5,3,4,2,3,2,3,5,3,0,2,5,2,2,1,1,2,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0
9,495,8,8,12,13,12,7,14,10,11,10,8,10,7,14,7,7,8,7,11,6,7,4,11,9,6,6,7,5,11,7,10,12,8,9,11,9,9,6,5,5,5,3,4,8,2,5,6,7,5,4,3,3,2,6,5,2,5,4,4,2,4,4,8,5,6,1,6,1,2,1,6,1,2,2,1,1,3,2,0,3,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10,495,15,15,18,8,12,14,15,9,9,11,9,14,6,10,11,7,5,14,6,8,8,8,9,5,10,19,5,3,7,10,3,7,4,5,9,6,3,7,5,4,6,8,5,3,4,7,6,4,3,6,4,7,4,6,2,5,3,4,3,3,2,2,4,1,3,8,3,1,3,1,3,2,0,3,3,2,1,1,0,0,1,1,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0
11,495,7,12,13,10,13,10,8,7,9,4,10,7,16,11,7,7,10,10,8,9,6,4,9,9,9,8,12,10,9,11,8,8,6,5,10,7,4,3,10,6,7,6,6,5,6,8,1,4,5,6,2,2,7,6,4,5,7,4,4,4,3,2,3,5,2,4,2,0,6,1,2,4,4,1,0,1,1,1,2,2,1,2,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0
12,495,13,16,15,4,11,6,9,11,6,10,12,11,5,14,8,7,9,9,9,9,7,9,8,12,12,7,6,9,11,7,9,9,6,7,4,8,5,8,4,5,5,2,7,3,6,10,6,2,6,6,7,6,5,0,2,6,3,6,6,4,3,5,1,4,2,2,2,1,6,2,3,3,3,0,2,3,1,1,0,1,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
13,495,13,18,11,8,8,10,15,10,9,12,8,6,8,12,5,9,7,21,12,6,8,13,9,6,5,8,6,10,5,10,5,8,10,7,4,11,5,7,3,8,5,8,1,3,2,8,7,4,3,0,6,4,4,3,7,8,4,5,3,1,8,8,2,2,0,4,5,3,3,1,1,1,0,0,4,4,0,2,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14,495,18,11,9,9,10,11,8,17,6,18,7,12,12,10,8,11,10,9,5,6,6,10,6,3,5,7,7,6,8,11,6,6,10,5,9,6,5,6,5,6,7,5,6,5,3,10,8,4,6,6,4,4,3,10,6,1,4,3,6,5,2,2,7,3,4,7,0,2,3,3,0,3,3,1,0,2,3,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,495,13,13,11,16,13,13,13,13,12,8,12,5,9,8,10,5,15,16,12,9,11,5,14,6,7,7,5,6,3,8,8,7,4,4,4,8,8,7,8,2,3,3,6,5,4,6,6,1,2,5,7,5,4,3,4,2,4,7,2,4,1,4,7,2,1,1,5,3,3,2,1,1,0,4,3,0,0,5,1,1,4,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0
1,496,4,7,4,8,6,7,5,3,8,4,5,4,5,5,6,5,4,5,5,8,6,7,3,3,6,9,6,7,10,2,5,5,7,6,4,9,7,7,6,6,6,11,8,7,7,11,2,6,1,7,5,7,6,3,4,3,3,6,8,7,4,3,8,4,6,6,3,7,4,7,8,4,3,8,4,4,3,3,5,11,5,3,6,6,3,3,4,3,3,8,0,1,0,0,1,0,0
2,496,2,3,2,5,5,5,3,5,6,5,7,5,7,5,11,4,5,11,3,8,9,8,7,5,2,6,3,10,5,8,4,6,7,4,5,8,3,7,7,5,6,6,9,5,4,5,4,7,6,6,6,4,4,5,4,4,4,4,7,6,12,3,0,4,6,7,2,10,7,2,6,6,7,8,3,5,3,4,7,12,2,7,1,3,4,6,9,6,5,7,0,1,0,0,1,0,0
3,496,5,4,7,5,0,9,4,2,5,8,6,5,5,4,9,3,7,8,6,5,6,5,3,14,8,3,5,3,9,2,5,7,7,10,5,8,10,1,4,6,2,3,7,4,4,3,10,12,4,2,6,7,5,5,8,4,3,4,4,5,7,6,6,5,3,8,2,6,4,9,10,3,4,3,4,8,9,1,3,7,5,7,8,7,5,4,6,3,8,5,0,1,0,0,1,0,0
4,496,4,7,9,5,5,1,1,3,6,8,6,7,6,2,4,2,8,9,5,4,1,3,5,2,3,9,3,5,8,6,5,1,2,5,6,10,5,2,3,6,10,3,3,3,5,8,4,3,2,6,13,9,6,11,8,7,4,0,4,5,5,2,9,8,4,3,10,6,7,11,5,5,8,7,6,8,3,4,8,6,9,9,5,6,6,9,2,5,10,4,0,1,0,0,1,0,0
5,496,7,5,7,6,7,6,5,10,5,7,6,8,2,11,6,3,4,10,4,5,2,3,7,5,7,3,5,3,6,4,10,5,4,1,2,4,4,8,7,5,4,12,6,8,3,5,1,6,6,10,4,6,5,3,4,3,2,12,5,3,6,8,4,10,5,1,1,7,10,6,6,6,8,4,6,5,5,2,4,6,5,11,3,8,5,4,2,6,8,7,0,1,0,0,1,0,0
6,496,13,6,8,16,7,13,13,10,9,8,5,7,7,13,9,5,10,7,8,8,10,8,6,8,9,7,10,9,9,6,3,8,5,6,7,5,4,4,7,6,7,9,5,5,6,4,7,5,8,8,11,6,4,8,5,2,6,1,3,3,8,1,4,6,6,3,6,2,1,4,2,2,2,3,4,3,1,2,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7,496,8,6,11,10,11,11,11,12,5,7,14,8,10,8,6,10,13,6,10,9,11,7,8,8,10,9,9,5,8,10,1,7,5,6,6,9,8,6,5,9,6,8,8,5,7,5,5,5,7,6,8,2,3,4,6,6,4,5,2,4,4,1,3,4,3,9,8,1,5,0,1,1,0,0,1,5,1,0,1,1,0,0,2,1,3,1,0,1,0,0,0,0,0,0,0,0,0
8,496,13,8,13,11,12,9,11,12,7,7,6,5,11,10,11,10,10,7,5,7,8,8,10,5,12,13,9,12,7,2,5,10,6,4,4,8,9,10,8,4,4,8,5,6,5,7,3,8,4,5,6,5,5,4,8,2,2,5,7,1,1,3,4,5,6,6,1,3,1,3,2,4,2,2,1,4,1,0,0,1,0,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
9,496,10,10,11,10,11,10,5,4,10,15,7,6,14,7,2,11,8,8,9,13,6,9,11,8,10,2,8,7,9,5,10,9,4,9,6,5,9,5,8,13,8,5,7,9,8,6,1,4,4,5,2,8,4,6,8,5,6,6,1,4,6,3,3,5,2,1,6,5,2,2,4,1,2,3,1,1,1,2,0,1,1,0,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0
10,496,16,14,10,5,7,14,7,9,15,6,8,10,8,3,8,10,10,6,7,12,12,8,13,7,11,12,8,9,8,9,11,8,7,5,8,7,6,5,3,3,7,8,6,8,5,6,1,9,3,3,2,10,8,2,5,5,5,4,6,2,4,1,4,4,5,0,0,1,2,1,2,1,1,0,4,5,2,1,3,1,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0
11,496,15,2,10,8,11,8,17,8,10,8,10,5,12,8,14,11,14,15,5,12,4,7,7,8,4,13,8,10,4,7,8,6,6,7,5,7,9,6,4,6,3,5,5,9,5,8,4,5,8,7,8,7,7,4,5,2,5,2,2,3,5,5,3,2,3,4,2,2,3,1,2,1,4,0,5,2,3,0,0,0,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12,496,11,22,10,12,13,11,9,16,12,10,9,9,8,6,8,7,15,10,10,8,11,7,9,11,4,3,7,7,4,12,12,5,7,5,6,6,6,4,4,5,5,6,10,5,5,3,5,2,1,9,6,5,5,4,4,2,3,4,2,1,1,1,4,13,4,3,6,3,1,1,1,2,0,2,2,0,3,2,1,2,1,0,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0
13,496,10,13,12,7,14,5,8,11,12,7,7,13,9,7,11,10,7,9,9,10,11,5,4,9,8,11,8,2,8,6,11,5,8,6,5,10,8,5,7,10,6,7,7,6,8,8,3,4,5,4,4,8,2,5,10,4,6,2,5,3,5,5,5,3,0,5,2,1,3,3,1,1,1,1,2,1,3,1,1,1,0,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
14,496,9,10,6,17,11,9,10,9,11,7,13,10,9,9,5,9,9,14,7,9,5,8,6,6,8,11,6,3,9,11,15,8,4,6,8,6,11,11,3,4,3,14,6,7,4,4,4,3,8,4,3,8,1,8,2,3,7,4,2,3,1,5,3,5,2,2,3,3,2,4,3,1,2,1,1,1,1,4,2,1,4,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
15,496,14,9,12,12,13,14,9,12,13,20,13,9,9,8,12,3,10,9,5,8,4,13,6,8,14,16,9,9,4,6,4,7,5,5,11,7,5,6,6,5,2,3,7,5,4,3,1,6,5,7,3,5,5,3,4,8,4,3,2,3,1,4,4,1,1,3,3,2,3,2,9,1,1,1,4,1,1,3,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,497,6,9,4,5,6,8,10,8,4,6,4,5,8,5,6,3,10,2,7,8,6,6,4,4,9,7,3,8,8,4,10,6,4,4,10,9,4,5,6,8,5,4,5,5,12,4,5,2,6,4,3,3,5,5,3,2,7,7,4,5,5,5,3,1,2,6,6,4,1,5,5,4,2,3,6,3,6,6,9,3,5,9,7,5,8,9,7,8,6,3,0,1,0,0,1,0,0
2,497,9,3,9,5,4,8,5,3,3,7,7,4,2,8,3,5,5,5,2,7,6,5,4,6,6,4,3,7,3,10,6,10,5,5,4,5,8,5,9,4,4,4,6,5,4,3,4,4,7,2,3,4,10,4,4,9,11,7,4,7,6,3,4,11,2,6,7,7,6,4,6,6,5,9,3,5,4,5,8,3,6,7,4,3,9,6,9,6,6,6,0,1,0,0,1,0,0
3,497,7,9,6,6,6,7,6,6,3,5,5,3,8,8,5,6,6,5,4,6,1,8,8,7,2,5,8,7,11,5,3,5,4,9,3,4,3,6,4,6,5,6,7,4,9,6,4,7,6,2,4,5,7,7,9,4,2,0,3,8,9,2,9,6,3,7,5,7,5,4,4,9,0,8,8,3,10,4,6,7,4,3,3,8,3,7,5,5,7,5,0,1,1,0,0,0,0
4,497,6,5,7,6,11,3,12,7,5,9,6,4,5,6,2,1,5,6,5,6,4,4,5,9,9,3,4,7,8,2,6,3,6,5,8,3,5,6,3,6,8,6,8,1,2,6,5,4,7,8,4,7,7,8,5,5,6,12,3,7,6,4,4,5,6,4,7,6,1,9,4,2,5,6,9,4,11,5,5,5,3,4,6,6,4,8,3,4,2,7,0,1,0,0,1,0,0
5,497,9,8,3,5,3,12,6,4,2,9,7,8,7,5,4,1,4,6,5,7,9,7,9,9,6,5,4,2,3,6,4,6,6,4,1,3,7,3,6,6,6,6,8,5,7,7,8,6,5,4,4,6,7,6,7,5,3,5,5,5,6,9,6,8,5,5,8,7,6,3,7,7,1,4,4,6,8,8,1,3,4,6,4,6,4,5,7,6,6,1,0,1,0,0,1,0,0
6,497,12,8,10,7,14,11,14,7,7,10,9,10,8,13,10,11,12,1,5,11,8,5,10,9,8,6,9,9,9,5,5,7,1,6,5,8,8,10,5,1,4,8,6,9,6,8,2,6,8,3,4,7,0,3,4,4,4,8,6,5,6,1,3,6,5,4,8,4,4,2,3,2,5,0,1,3,1,0,1,1,1,1,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0
7,497,14,17,17,8,4,8,9,5,12,13,13,9,16,4,9,3,7,3,11,10,10,6,9,11,7,4,6,8,9,7,7,5,6,6,8,8,5,8,12,13,7,5,6,9,1,4,2,4,2,4,5,5,4,5,7,3,5,3,4,5,4,5,3,4,4,4,5,2,4,3,3,2,2,4,3,3,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8,497,15,15,12,12,10,7,8,7,13,11,14,8,13,12,12,7,6,14,12,10,4,8,8,8,9,6,4,13,10,7,9,6,3,7,6,5,5,6,6,6,10,7,8,4,4,7,3,5,4,5,5,4,8,3,4,1,4,0,9,4,2,3,2,2,2,1,2,1,4,4,2,3,1,2,3,2,0,1,3,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9,497,7,7,8,13,8,11,6,16,8,14,15,5,10,11,11,7,13,14,3,11,9,9,15,11,4,8,3,9,8,5,5,9,3,10,5,7,3,11,15,5,4,4,7,7,6,5,8,7,6,0,4,3,7,6,4,5,8,0,4,2,2,1,5,2,4,5,7,3,1,3,1,3,0,2,3,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
